ano,populacao,gini_financeiro,gini_total,gini_imobiliario,share_top1,share_top10,share_top50,share_top10_excl_top1,share_top50_excl_top10,p50_riqueza,p90_riqueza,p99_riqueza,p91_riqueza,p92_riqueza,p93_riqueza,p94_riqueza,p95_riqueza,p96_riqueza,p97_riqueza,p98_riqueza,p50_capfin,p90_capfin,p91_capfin,p92_capfin,p93_capfin,p94_capfin,p95_capfin,p96_capfin,p97_capfin,p98_capfin,p99_capfin,preco_imovel,n_total_mercado,n_detidos_total,n_proprietarios,taxa_propriedade,riqueza_media,capital_medio,riqueza_imob_media,divida_media,rent_total_ano,frac_rent_renda,n_renters,riqueza_media_c0,pop_c0,n_imoveis_c0,n_proprietarios_c0,renda_diaria_mediana_c0,riqueza_media_c1,pop_c1,n_imoveis_c1,n_proprietarios_c1,renda_diaria_mediana_c1,riqueza_media_c2,pop_c2,n_imoveis_c2,n_proprietarios_c2,renda_diaria_mediana_c2,run_id
49,46448,0.9691,0.9406,0.5565,0.7945,0.9485,0.9897,0.1541,0.0411,540937.8514334488,5453360.840595218,170456068.62795305,6266657.346241023,7315746.119857084,8717420.108496215,10384139.745044839,12831711.352894077,16189690.312478213,22132226.82460358,37368753.43917471,0.0,2333079.9379361956,3056964.7000114317,4137653.1413978157,5467479.902749149,7202570.6458810065,9408180.080214245,12589722.28555479,18168244.126048755,30652361.359713953,154420254.90077356,540938.0,103675,97691,34081,0.7337,12228241.999347238,11092859.557612743,1137718.7315790786,2336.2898445842943,11668583.0,0.003,4003,409596.22243344784,36246,25575,25447,100.31040596651003,7231353.069816392,8412,34513,7056,1042.4961776636906,275028501.4994761,1790,37603,1578,2327.3269130427293,4
50,46092,0.9686,0.9401,0.5613,0.7923,0.9481,0.9895,0.1558,0.0414,549027.2042312952,5695785.515465945,178906245.9375819,6502441.008397537,7569107.202277111,8878453.587562319,10701799.057924516,13265210.474766698,16821713.55728766,22986091.973053712,37540958.72149979,0.0,2401066.1791989096,3197457.6712146066,4280863.189004679,5646473.615986037,7438591.516755041,9755969.285633506,13028053.326112352,18948203.765977837,31720299.46031803,158019663.50595874,549027.0,105230,98233,33978,0.7372,12407175.850800056,11239462.360002194,1170107.3798761785,2393.889078317293,11518470.0,0.0029,3831,418646.08408293175,36024,25585,25449,103.41131619116813,7559468.268110596,8306,34121,6973,1088.3020886993304,280363961.03697276,1762,38527,1556,2202.5571061265673,4
51,45780,0.969,0.9415,0.5659,0.7962,0.9492,0.9897,0.153,0.0405,557185.6350567015,5965276.64052294,185685413.61067152,6722500.781713427,7844015.3605636265,9206194.697605668,11084864.351022508,13762302.585169476,17316214.35416354,23737918.045904495,38253454.14421703,0.0,2520875.3378542624,3326708.4177424074,4468172.496340064,5872521.697166676,7717419.769188935,10134236.408701401,13502296.388654465,19609431.25533294,32587749.183973853,167361989.3993846,557186.0,106808,98904,33900,0.7405,13012322.070728341,11810884.130865645,1203754.6537712538,2316.71390855721,11143370.0,0.0028,3642,427873.2905421861,35799,25595,25451,106.91350714757822,7903898.714553277,8239,33887,6915,1131.7493347829998,295790153.24949443,1742,39422,1534,2032.0007719719279,4
52,45479,0.9697,0.9431,0.5704,0.8013,0.9506,0.99,0.1493,0.0393,565535.7812087925,6235365.686548793,192323601.95278004,7039921.816222717,8116146.751171265,9597338.065732863,11417489.04921541,14203877.58581638,17887516.429781556,24606179.100984044,39563477.43306431,0.0,2653105.4525224515,3482257.7510576486,4607355.092223648,6090422.545306905,8025274.790475955,10471852.578300007,14109837.40985783,20273648.575759403,33751903.29939626,170267706.48563713,565536.0,108410,99452,33813,0.7435,13712469.429292897,12478139.571926259,1236695.2772219446,2365.419855305806,10817313.0,0.0027,3483,437212.10641585104,35599,25600,25452,109.90844309630972,8251537.629163181,8165,33560,6841,1183.494306404933,315271882.5984819,1715,40292,1520,1973.5891231330459,4
53,45161,0.9703,0.9445,0.5749,0.8057,0.9519,0.9901,0.1462,0.0382,574057.0810788902,6391467.763379265,199249045.65085542,7356901.999639276,8410844.622127438,9846281.213786155,11914324.451289155,14760857.536123378,18528648.82264816,25470464.56760776,40557941.1926583,0.0,2745588.201444066,3630447.3574791206,4789410.195939363,6371735.682853131,8355126.003840379,10975536.35805389,14748245.714835282,20936007.02019901,34904294.551302925,178386826.36749452,574057.0,110036,99935,33714,0.7465,14365341.876800936,13097431.881117012,1270308.3279293838,2398.332245459609,10824960.0,0.0026,3345,446808.43041413557,35390,25605,25452,113.29796506590745,8624983.058548544,8094,33221,6773,1229.7327533228238,335796089.01011264,1677,41109,1489,1969.9962951424893,4
54,44869,0.9708,0.946,0.5795,0.8107,0.9533,0.9904,0.1425,0.0371,582667.9310909051,6634710.622667061,202509972.88479525,7612125.106401681,8775780.163244281,10268588.19506196,12329482.388161203,15309535.563879281,19308483.789660722,26159054.96114009,41674472.12248729,0.0,2895315.714741488,3795575.371182412,5018326.893168476,6650736.904093069,8738921.61868767,11525921.529455056,15432090.689597305,21588822.635415755,35749705.01061415,178560078.0948685,582668.0,111686,100440,33605,0.749,15070756.67436017,13768874.909269674,1304311.8188230295,2430.053732533749,10272267.0,0.0025,3202,456337.23746473464,35200,25614,25453,117.6844451111461,9010554.98768665,8027,32898,6698,1275.5865604865635,357989637.98839647,1642,41928,1454,1990.7630126179126,4
55,44516,0.9715,0.9471,0.5824,0.8159,0.9542,0.9905,0.1383,0.0363,591521.8477998001,6911245.3055497045,203243228.00107628,7998650.580475632,9134004.682324253,10693160.210626988,12685328.632295616,15808798.682337746,19834523.793706134,26552923.48001786,42250359.60214178,0.0,3038546.812201831,3939291.9141990896,5230201.859810313,6902586.600673352,9078724.123705594,11834613.314169357,15918559.802353932,22226437.505219337,36076487.08309022,177087856.09067628,591522.0,113361,100374,33473,0.7519,15657715.16812748,14326355.018337576,1333754.4692033683,2394.319413467013,9817595.0,0.0023,3057,466459.8509748688,34990,25622,25454,121.53597343976742,9437865.902216041,7924,32488,6599,1324.5147562381503,378222077.9210938,1602,42264,1420,1932.2459634457173,4
56,44226,0.9719,0.9479,0.5855,0.8193,0.9549,0.9906,0.1356,0.0357,600591.8374740832,7136900.667710299,205538747.33290485,8249420.833130431,9562298.910409898,10986847.352108786,13162524.192280943,16255594.282815803,20511485.634861745,27411272.014390055,42927959.44218019,0.0,3150124.8629442886,4083811.1355361277,5382750.967189125,7083127.2824587,9361183.346136637,12245394.191555584,16542355.561002195,23037813.037459224,37224925.778801344,177617647.86864778,600592.0,115061,100409,33355,0.7542,16174803.06801275,14813704.329451887,1363560.480462516,2461.7419016497256,9527272.0,0.0022,2893,476320.4852489253,34825,25630,25454,125.41316176015015,9861732.076081892,7832,32069,6512,1375.0663750639337,396126127.44886214,1569,42710,1389,1927.9187647287097,4
57,43943,0.9713,0.9469,0.5882,0.8168,0.9541,0.9903,0.1373,0.0362,609819.1833353632,7329662.32613433,204709402.98639697,8545177.274341246,9825302.02117808,11347744.707864527,13534811.032102006,16698696.344844237,21285160.76003884,28195970.94989208,43723145.16250233,0.0,3307123.77537945,4247412.581901154,5569482.690911223,7341554.402084749,9646606.420900747,12645060.872268658,17229507.29012118,23681666.312398814,38489745.39983237,180899344.41838583,609819.0,116786,100363,33254,0.7568,16161570.322677815,14771303.76207582,1392787.9911951176,2521.4305931203016,10065663.0,0.0023,2788,486329.0977924475,34668,25634,25455,129.22152984370524,10334288.114878364,7752,31752,6456,1429.1855568804588,402637180.6044817,1523,42977,1343,1887.5777247733201,4
58,43672,0.9717,0.9479,0.5915,0.8198,0.9551,0.9905,0.1353,0.0353,619299.1355505001,7584256.469414793,208614327.6200005,8824364.017629264,10341722.786476418,11824821.424134087,14053156.453947196,17297772.40054554,22045311.05448675,29351402.24178926,45151313.48937283,0.0,3469567.643673448,4434832.656214108,5836577.897688408,7672736.949233281,10041605.360021373,13195344.540207656,17994502.94098503,24681238.84487554,39976177.64024008,179287381.09261099,619299.0,118537,100553,33157,0.7592,16818608.30262847,15395290.5020742,1425911.01797512,2593.2174208517595,9226273.0,0.0021,2666,496862.8962626351,34490,25643,25455,133.28284663718728,10807170.46902791,7690,31397,6383,1487.8490181829284,425106112.32806134,1492,43513,1319,1875.365012420874,4
59,43347,0.9721,0.949,0.5949,0.8225,0.9561,0.9906,0.1337,0.0345,629040.0057488674,7926425.613884981,213015729.93337086,9233067.53814163,10731500.815569093,12365444.409690004,14610944.5628017,17949840.374188483,23022588.842680953,30468525.920257755,46890276.28938577,0.0,3652271.9211931084,4623489.471096013,6161887.272768183,8075975.340608392,10540602.265008995,13780747.85991765,18893521.47379645,25850551.025828954,41558337.247548215,184178858.8068555,629040.0,120315,100935,33094,0.7635,17610523.831995144,16148408.445152156,1464741.5733559863,2626.186512997878,9544140.0,0.0021,2525,508571.08028752566,34254,25652,25455,138.3953739275501,11277559.24305844,7619,31089,6329,1535.9608078278955,447774124.07629734,1474,44194,1310,1923.2595583489165,4
60,43087,0.9722,0.9496,0.5984,0.8232,0.9568,0.9907,0.1336,0.0338,639078.6650768165,8151449.500184791,215378138.68945915,9578184.794711577,11041058.806744661,12841102.49016897,15100590.866618682,18494751.517404698,23967558.389306016,31519054.407119863,48912852.18387513,0.0,3805853.4549469273,4844054.605686235,6398472.039536823,8346524.36483833,10952714.210967308,14282278.600383857,19660942.859137233,26960736.06555431,43107550.72250191,187709081.74266618,639079.0,122119,101186,32997,0.7658,18187673.32493742,16689579.62384388,1500819.5930202322,2725.891926688107,8766212.0,0.0019,2355,519448.37522968504,34110,25657,25456,142.8846029434724,11798882.067489836,7532,30712,6253,1587.9518975014805,468556897.3980352,1445,44817,1288,1947.222832549052,4
61,42783,0.9724,0.9501,0.6013,0.8241,0.9574,0.9907,0.1333,0.0333,649464.9512596945,8434126.283708712,218029236.849441,9857390.381030576,11504167.67036431,13322545.290453881,15692108.501462754,19165437.4304922,24999368.221615154,32739019.554454535,50851239.93485579,0.0,3930263.9225262227,5057399.235186932,6674080.366823471,8681424.239888694,11414549.755044464,15051089.562897647,20598359.139299747,28250472.841876738,45149578.99614341,189176124.93635896,649465.0,123950,101331,32900,0.769,18783159.8043906,17247750.779332776,1538249.607930629,2840.582872802879,8712944.0,0.0019,2245,531559.0861577883,33914,25672,25457,149.01300262603667,12374846.164064446,7444,30353,6178,1656.7740898904015,486634579.80209976,1425,45306,1265,1912.8958312212942,4
62,42509,0.9725,0.9502,0.6036,0.8245,0.9577,0.9906,0.1332,0.0329,660066.571921057,8633890.720268754,216781524.22134948,10168601.031077955,11911153.374017874,13900083.928266944,16201657.169957746,19849199.53170269,25798445.66243011,33703732.975010395,52238122.269202076,0.0,4009111.66525534,5257368.679510925,6915644.777946608,8977842.710386828,11827895.64294093,15530394.864990737,21077785.79914122,29214158.100154944,46016195.21978261,180508669.85632715,660067.0,125809,101178,32784,0.7712,19134430.80112957,17566250.909474254,1571060.613371961,2880.7217166434957,8662116.0,0.0018,2071,543405.250539652,33758,25684,25458,153.9006330328873,12914442.061820658,7350,29918,6087,1711.0085643667217,499728833.2070788,1401,45576,1239,1909.3861052995462,4
63,42308,0.9719,0.9495,0.6066,0.8212,0.9574,0.9905,0.1362,0.0331,670836.5168029141,8922858.799663965,211289698.23462966,10564054.015362442,12307789.114226498,14439085.176269248,16872812.12432886,20634275.29904408,26831475.165952362,35420264.71260505,54510078.275040455,0.0,4140767.909169312,5442453.635447608,7198387.395871098,9390842.17631608,12345728.43846671,16305668.149889078,22025137.538530525,30573776.754655816,47814540.379714385,176918358.7774373,670837.0,127696,101502,32706,0.773,19280139.46905476,17673705.56157601,1609417.7963630848,2983.888884332424,8070818.0,0.0017,1945,554950.4532244835,33637,25698,25460,158.15809870858192,13545916.397963177,7285,29616,6023,1771.6755261430076,503863832.1085823,1386,46188,1223,1834.1466759387888,4
64,42005,0.9721,0.9501,0.609,0.8224,0.9581,0.9905,0.1357,0.0325,681957.682039166,9267391.921765465,215902321.68246043,10932209.147754366,12965282.18302047,15075645.338717848,17475217.85113647,21416439.44678783,27844677.49981156,36668430.62139299,56247460.197844796,0.0,4284040.326947703,5742521.282256709,7546131.336419155,9869359.186456544,12906621.953372046,16897818.48734568,22951646.539294727,31896135.059150252,49579665.65657462,180734669.43308523,681958.0,129611,101526,32618,0.7765,19949705.497332655,18304547.86531271,1648290.3375004965,3132.705480550178,8293454.0,0.0017,1789,568014.981988495,33452,25709,25461,163.24837727113783,14226109.826469086,7196,29279,5961,1843.0155701682686,528087734.654906,1357,46538,1196,1825.384928320709,4
65,41811,0.9725,0.9509,0.612,0.824,0.959,0.9907,0.135,0.0317,693311.2764447833,9597910.78065589,216344552.37682542,11224570.270138936,13308603.424390318,15646489.941350456,18148167.794779744,22334959.83931297,29035649.824264124,38234668.043416545,58409092.7580302,0.0,4361358.588797539,5931390.42476896,7767892.153529208,10260942.63242994,13393029.846962156,17624084.213673852,23883883.106841177,33258927.217558026,51472064.07134958,186556323.2850241,693311.0,131555,101788,32532,0.7781,20698140.522520073,19013524.12310787,1687851.7186090166,3235.319196811986,7360637.0,0.0015,1625,579883.0163887296,33370,25719,25461,167.97327422994482,14937217.386030765,7106,28945,5887,1896.3979039493279,554243738.1161499,1335,47124,1184,1906.0255168037384,4
66,41643,0.9731,0.9525,0.6149,0.8287,0.9606,0.991,0.132,0.0304,704834.1311468232,9869087.522684261,218696043.14448246,11561304.291679967,13891608.83263774,16285571.233073581,19033340.9142217,23295861.89027306,30292546.645427473,39964077.01533073,60693763.660943,0.0,4503714.011457081,6166096.011852913,8072066.717895327,10703820.568968447,14000658.733400473,18447298.308680177,25081330.713470493,34899850.9058709,54119662.34787786,189972459.727706,704834.0,133528,102170,32468,0.7797,21938777.34008359,20212750.27209713,1729291.9141097167,3264.8461232498616,7573704.0,0.0015,1533,592139.1602163893,33265,25728,25462,169.5745177342347,15676371.304252917,7062,28748,5844,1960.3595156007095,595131049.7400221,1316,47694,1162,1849.4082184656181,4
67,41392,0.9736,0.9537,0.6175,0.8316,0.9618,0.9912,0.1302,0.0294,716561.5546866292,10128274.61582134,224042135.94001523,12077829.689770937,14373659.283313768,17066119.504680376,19791177.862964,24185121.756390054,31588077.96864332,41537306.591199785,62733175.82508109,0.0,4697028.92879258,6362935.388245738,8480273.408636972,11285075.731386818,14757946.284225786,19317351.443886854,26076400.3695333,36164424.5043653,55721547.89560747,191939238.41567308,716562.0,135530,102292,32373,0.7821,22990165.79432751,21222684.976493627,1770837.7114419374,3356.8936080583094,6936237.0,0.0014,1406,605221.4158816132,33123,25741,25462,170.92885078447242,16414395.825071203,6973,28387,5768,2042.924262135694,630481953.3274198,1296,48164,1143,1848.1136090577606,4
68,41162,0.974,0.9546,0.6199,0.8339,0.9629,0.9914,0.129,0.0284,728649.2517379519,10283386.684573526,228982789.34694296,12407592.153688269,14970277.57463389,17579616.377807565,20604420.200103752,25271734.23604673,32414888.237225354,43520346.39829535,65367947.240753576,0.0,4772787.978037317,6550407.411119268,8787475.30288684,11787603.279069256,15415389.606783232,20321818.417677555,27076256.625901558,37969626.24285684,58402096.11600835,188924832.77880365,728649.0,137562,102319,32284,0.7843,23974758.023062818,22166822.392015077,1811249.7640682065,3314.1330204626097,7079384.0,0.0014,1304,618557.8114246147,32986,25756,25462,173.22708953151775,17241805.469654687,6905,28062,5706,2108.2671331664155,666711703.3907897,1271,48501,1116,1873.3827480023133,4
69,40927,0.9745,0.9558,0.6218,0.8369,0.9641,0.9916,0.1272,0.0274,741095.6368070433,10516909.561384838,232904058.2343856,12757310.788504459,15575795.571433648,18413987.204868197,21571793.542294424,26238147.22585053,33876573.81342321,45374261.44607515,67754290.17440876,0.0,4918953.226036296,6730369.3542839885,9112624.141760169,12393729.678592915,16272775.565036422,21013681.228600163,28112667.574732173,39654031.62794613,60708700.30308661,186215033.11554188,741096.0,139625,102304,32211,0.787,25179273.922483325,23330164.337657057,1852494.637474229,3385.0526479626155,6383353.0,0.0012,1158,632287.1761529259,32848,25762,25462,175.6599644179921,18112993.18196928,6826,27766,5648,2181.6835366556793,707185541.2634329,1253,48776,1101,1845.714748279734,4
70,40723,0.9751,0.9572,0.624,0.8405,0.9655,0.9918,0.1249,0.0263,753918.9367930787,10921171.485407522,243169754.83696485,13157628.359381389,16203404.890324607,19024886.751804575,22486320.504330233,27393603.401081573,35509909.81182439,47527634.91295678,70205344.31358883,0.0,5026377.797647823,7010585.814340961,9426949.383590514,13008682.448138384,17079764.067523893,22030850.8867504,29579078.42647638,41729929.927521236,63013564.570552446,192657186.07182857,753919.0,141719,102601,32166,0.7899,26679872.291922566,24783844.876268804,1899487.68101335,3460.2653595877896,6379467.0,0.0012,1028,646621.9307516093,32708,25770,25462,177.79718730094143,19051943.34020578,6774,27576,5617,2266.5350377639757,754453557.6522038,1241,49255,1087,1832.8585327510455,4
71,40546,0.9755,0.9581,0.6253,0.8425,0.9665,0.992,0.124,0.0255,767071.0407430899,11161551.228743393,243611726.36496046,13554099.102762248,16670706.445045158,19876256.04940464,23417198.376735672,28621438.588521898,37092405.29564008,49467870.05334126,73326545.94846517,0.0,5118207.456546525,7284504.40139525,9854695.280404767,13586247.979993774,17862127.970852792,23141805.594773747,31329868.91928545,43844511.67611584,65786180.80148536,199460039.91270092,767071.0,143844,102466,32104,0.7918,27859057.96744863,25924128.406726502,1938506.9121684367,3577.3514463087135,6277892.0,0.0012,902,660542.6213465311,32605,25781,25462,180.44660274467316,19997912.16521998,6725,27348,5580,2365.5002322021423,800617115.8454475,1216,49337,1062,1869.9195159323083,4
72,40356,0.9758,0.9591,0.6277,0.8447,0.9676,0.9922,0.1229,0.0246,780499.2747674634,11474319.305970471,252409114.90794817,13986961.618328147,17210051.96287876,20615714.327039037,24422405.623446655,29825661.490488525,38734164.03943679,51473950.55147716,76313856.02112435,0.0,5238175.697056783,7541202.314669894,10219218.955367545,14169803.183883565,18549904.61567847,24274608.549629185,32665095.33053979,45986793.18819981,69283706.9868179,209982864.762403,780499.0,146001,102698,32042,0.794,29280827.09252828,27298226.739664815,1986215.544654301,3615.191790834736,5950564.0,0.0011,792,674596.6894963698,32509,25792,25464,182.1221288989645,21048363.639042776,6654,27113,5534,2449.3451933000333,854711469.164328,1193,49793,1044,1916.5780493304599,4
