tipo_ente;cod_ibge;tipo_receita;ano;DCA;RREO;SIOPS;SIOPE;DCA2
Município;2806008;Cota-Parte ICMS;2023;7208655,03;7149480,63;7119893,43;7208655,03;7208655,03
Município;2806008;Cota-Parte ICMS;2024;7630735,11;7630735,11;7630735,11;7630735,11;7630735,11
Município;2806008;Cota-Parte ICMS;2025;8365017,84;8365017,84;8326712,34;8365017,84;8365017,84
Município;2806008;ISS;2019;933538,95;933538,95;;933538,95;933538,95
Município;2806008;ISS;2020;954196,36;954196,36;954196,36;954196,36;954196,36
Município;2806008;ISS;2021;743251,42;743251,42;743251,42;743251,42;743251,42
Município;2806008;ISS;2022;842047,47;842047,47;842047,47;842047,47;842047,47
Município;2806008;ISS;2023;1054671,57;1054671,57;1054671,57;1054671,57;1054671,57
Município;2806008;ISS;2024;1316288,99;1316288,99;1316288,99;1316288,99;1316288,99
Município;2806008;ISS;2025;1500535,43;1500535,43;1500535,43;1500535,43;1500535,43
Município;2806107;Cota-Parte ICMS;2019;20665989,75;20665989,75;;20665989,75;20665989,75
Município;2806107;Cota-Parte ICMS;2020;21237155,89;21237155,89;21237155,89;21237155,89;21237155,89
Município;2806107;Cota-Parte ICMS;2021;25381028,31;25381028,31;25381028,3;25381028,31;25381028,31
Município;2806107;Cota-Parte ICMS;2022;23727158,75;21209484,62;21209584,62;23727158,75;18267738,08
Município;2806107;Cota-Parte ICMS;2023;29079810,61;29079810,61;29079810,61;29079810,61;29079810,61
Município;2806107;Cota-Parte ICMS;2024;33071389,78;33071389,78;33071389,78;33071389,78;33071389,78
Município;2806107;Cota-Parte ICMS;2025;40854887,45;40854887,45;40854887,45;40854887,45;40854887,45
Município;2806107;ISS;2019;5961305,27;5971704,11;;5971704,109999999;5961305,27
Município;2806107;ISS;2020;6132070,29;6132070,29;6132070,29;6132070,29;6132070,29
Município;2806107;ISS;2021;6685546,61;6685546,61;6685546,61;6685546,61;6685546,61
Município;2806107;ISS;2022;10184061,36;10184061,36;7242214,82;10184061,36;10184061,36
Município;2806107;ISS;2023;10774727,04;10774727,04;10774727,04;10774727,04;10774727,04
Município;2806107;ISS;2024;12472798,74;12472798,74;12472798,74;12472798,74;12472798,74
Município;2806107;ISS;2025;13950902,23;13950902,23;13950902,23;13950902,23;13950902,23
Município;2806107;LC194;2025;;;;;480352,0
Município;2806206;Cota-Parte ICMS;2019;4900043,92;4900043,92;;4900043,92;4900043,92
Município;2806206;Cota-Parte ICMS;2020;3858060,84;4426477,16;4426477,16;4426477,16;3858060,84
Município;2806206;Cota-Parte ICMS;2021;5019736,83;5019736,83;5019736,83;5019736,83;5019736,83
Município;2806206;Cota-Parte ICMS;2022;5857858,27;5857858,27;5857858,27;5857858,27;5857858,27
Município;2806206;Cota-Parte ICMS;2023;6634716,12;6256796,16;6256796,16;6634716,12;6634716,12
Município;2806206;Cota-Parte ICMS;2024;6529580,87;6151660,91;6151660,91;6529580,87;6151660,91
Município;2806206;Cota-Parte ICMS;2025;6615977,08;6363706,18;6363706,18;6615977,08;6363706,18
Município;2806206;ISS;2019;522377,06;523303,43;;523303,43;522377,06
Município;2806206;ISS;2020;1056415,0;1212684,25;1212684,25;1212684,25;1056415,0
Município;2806206;ISS;2021;1380927,69;1380927,69;1380927,69;1380927,69;1380927,69
Município;2806206;ISS;2022;1214497,54;1214497,54;1214497,54;1214497,54;1214497,54
Município;2806206;ISS;2023;900794,73;900794,73;900794,73;900794,73;900794,73
Município;2806206;ISS;2024;1050639,45;1050639,45;1050639,45;1050639,45;1050639,45
Município;2806206;ISS;2025;1149170,1;1149170,1;1149170,1;1149170,1;1149170,1
Município;2806305;Cota-Parte ICMS;2019;3320841,46;3320841,46;;3320841,46;3320841,46
Município;2806305;Cota-Parte ICMS;2020;3206763,89;3206763,89;3206763,89;3206763,89;3206763,89
Município;2806305;Cota-Parte ICMS;2021;3855274,02;3855274,02;3855274,02;3855274,02;3855274,02
Município;2806305;Cota-Parte ICMS;2022;4104572,61;4101707,94;4101707,94;4104572,61;4101707,94
Município;2806305;Cota-Parte ICMS;2023;4595190,32;4584686,53;4583731,64;4595190,32;4583731,640000001
Município;2806305;Cota-Parte ICMS;2024;4951614,38;4940155,7;4940155,7;4951614,38;4940155,7
Município;2806305;Cota-Parte ICMS;2025;4276628,67;4273733,97;4273733,97;4276628,67;4273733,97
Município;2806305;ISS;2019;309003,33;309003,33;;309003,33;309003,33
Município;2806305;ISS;2020;253204,97;253204,97;253204,97;253204,97;253204,97
Município;2806305;ISS;2021;186121,06;186121,06;186121,06;186121,06;186121,06
Município;2806305;ISS;2022;551970,13;551970,13;551970,13;551970,13;551970,13
Município;2806305;ISS;2023;1067393,05;1067393,05;1067393,05;1067393,05;1067393,05
Município;2806305;ISS;2024;828125,16;828125,16;828125,16;828124,16;828125,16
Município;2806305;ISS;2025;758350,36;758350,36;758350,36;758350,36;758350,36
Município;2806404;Cota-Parte ICMS;2019;3129285,54;3129285,54;;3129285,54;3129285,54
Município;2806404;Cota-Parte ICMS;2020;3004974,06;3004974,06;3004974,06;3004974,06;3004974,06
Município;2806404;Cota-Parte ICMS;2021;3669741,11;3669741,11;3669741,11;3669741,11;3669741,11
Município;2806404;Cota-Parte ICMS;2022;4005567,46;3997250,8;4005567,46;4005567,46;4005567,46
Município;2806404;Cota-Parte ICMS;2023;4445132,45;4445132,45;4445132,45;4445132,45;4445132,45
Município;2806404;Cota-Parte ICMS;2024;4603289,1;4603289,1;4586655,78;4603289,1;4603289,1
Município;2806404;Cota-Parte ICMS;2025;4877648,99;4877648,99;4877648,99;4877648,99;4877648,99
Município;2806404;ISS;2019;65182,99;65182,99;;65182,99;65182,99
Município;2806404;ISS;2020;62767,56;62767,56;62767,56;62717,56;62767,56
Município;2806404;ISS;2021;147424,75;141652,01;147424,75;147424,75;147424,75
Município;2806404;ISS;2022;187490,72;187490,72;187490,72;187490,72;187490,72
Município;2806404;ISS;2023;273322,08;273322,08;273322,08;273322,08;273322,08
Município;2806404;ISS;2024;342272,01;342272,01;342272,01;342272,01;342272,01
Município;2806404;ISS;2025;533795,52;533795,52;533795,52;533795,52;533795,52
Município;2806404;LC194;2023;;;;;85339,56
Município;2806404;LC194;2024;;;;;4383,28
Município;2806503;Cota-Parte ICMS;2019;3536592,16;3536592,16;;3536592,16;3536592,16
Município;2806503;Cota-Parte ICMS;2020;3017114,71;3017114,71;3017114,71;3017114,71;3017114,71
Município;2806503;Cota-Parte ICMS;2021;3703449,31;3703449,31;3703449,31;3703449,31;3703449,31
Município;2806503;Cota-Parte ICMS;2022;4026334,65;4025200,42;4026334,65;4026334,65;4026334,65
Município;2806503;Cota-Parte ICMS;2023;4474459,49;4474459,49;4474459,49;4474459,49;4474459,49
Município;2806503;Cota-Parte ICMS;2024;4456378,38;4456378,38;4442767,62;4456378,38;4456378,38
Município;2806503;Cota-Parte ICMS;2025;5372955,77;5372955,77;5366486,77;5372955,77;5372955,77
Município;2806503;ISS;2019;89157,28;89157,28;;89157,28;89157,28
Município;2806503;ISS;2020;55678,1;55678,1;55678,1;53678,1;55678,1
Município;2806503;ISS;2021;142110,05;142110,05;41050,03;141110,05;142110,05
Município;2806503;ISS;2022;149780,62;149780,62;149780,62;149780,62;149780,62
Município;2806503;ISS;2023;456900,66;456900,66;456900,66;456900,66;456900,66
Município;2806503;ISS;2024;370114,23;370114,23;370114,23;370114,23;370114,23
Município;2806503;ISS;2025;757602,28;757602,28;757602,28;757602,28;757602,28
Município;2806602;Cota-Parte ICMS;2019;4820865,65;4820865,65;;4820865,65;4820865,65
Município;2806602;Cota-Parte ICMS;2020;4268482,74;4268482,74;4268482,74;4268482,73;4268482,74
Município;2806602;Cota-Parte ICMS;2021;5496353,83;5496353,83;5496353,83;5496353,83;5496353,83
Município;2806602;Cota-Parte ICMS;2022;5595945,61;5573771,73;5595945,61;5595945,61;5595945,61
Município;2806602;Cota-Parte ICMS;2023;6269457,44;6258370,5;6202935,8;6269457,44;6269457,44
Município;2806602;Cota-Parte ICMS;2024;6865484,88;6865484,88;6798963,24;6865484,88;6865484,88
Município;2806602;Cota-Parte ICMS;2025;7450851,48;7437041,28;7437041,28;;7450851,48
Município;2806602;ISS;2019;;981283,24;;981283,24;
Município;2806602;ISS;2020;403190,02;403190,02;403190,02;403190,02;403190,02
Município;2806602;ISS;2021;463181,7;463181,7;463181,7;463181,7;463181,7
Município;2806602;ISS;2022;691778,12;691778,12;691778,12;691778,12;691778,12
Município;2806602;ISS;2023;1673788,75;1673788,75;1673788,75;1673788,75;1673788,75
Município;2806602;ISS;2024;2660618,58;2660618,58;2660618,58;2660618,58;2660618,58
Município;2806602;ISS;2025;1249999,99;1249999,99;1249999,99;;1249999,99
Município;2806701;Cota-Parte ICMS;2019;14274814,83;14274814,83;;14274814,83;14274814,83
Município;2806701;Cota-Parte ICMS;2020;14293856,47;14293856,47;14293856,47;14293856,47;14293856,47
Município;2806701;Cota-Parte ICMS;2021;18457886,14;18457886,14;18457886,14;18457886,14;18457886,14
Município;2806701;Cota-Parte ICMS;2022;20041687,57;20041687,57;20041687,57;20041687,57;20041687,57
Município;2806701;Cota-Parte ICMS;2023;21169514,31;20830509,99;20830509,99;21169514,31;20830509,99
Município;2806701;Cota-Parte ICMS;2024;20633398,91;20294394,59;20294394,59;20633398,91;20294394,59
Município;2806701;Cota-Parte ICMS;2025;22821603,51;22709056,51;22709056,51;22821603,51;22709056,51
Município;2806701;ISS;2019;6760974,98;6760974,98;;6760974,98;6760974,98
Município;2806701;ISS;2020;6319578,86;6319578,86;6319578,86;6319578,86;6319578,86
Município;2806701;ISS;2021;8030528,83;8030528,83;8030528,83;8030528,83;8030528,83
Município;2806701;ISS;2022;11125939,95;11125939,95;11125939,95;11125939,95;11125939,95
Município;2806701;ISS;2023;13273454,23;13273454,23;13273454,23;13273454,23;13273454,23
Município;2806701;ISS;2024;15400836,91;15400836,91;15400836,91;15400836,91;15400836,91
Município;2806701;ISS;2025;17968126,93;17968126,93;17968126,93;17968126,93;17968126,93
Município;2806800;Cota-Parte ICMS;2019;3742298,58;3742298,58;;3742298,58;3742298,58
Município;2806800;Cota-Parte ICMS;2020;3505035,09;3505035,09;3505035,08;3505035,09;3505035,09
Município;2806800;Cota-Parte ICMS;2021;4213410,08;4213410,08;4213410,08;4213410,08;4213410,08
Município;2806800;Cota-Parte ICMS;2022;4440410,63;4440410,63;4440410,63;4440410,63;4440410,63
Município;2806800;Cota-Parte ICMS;2023;5088790,07;5067573,83;5067573,83;5078377,47;5067573,83
Município;2806800;Cota-Parte ICMS;2024;5793747,93;5761923,57;5761923,57;5793747,93;5761923,569999999
Município;2806800;Cota-Parte ICMS;2025;5175158,86;5163724,56;5163724,56;;5163724,5600000005
Município;2806800;ISS;2019;167699,7;167699,7;;167699,7;167699,7
Município;2806800;ISS;2020;157636,82;157636,82;157636,82;157636,81999999998;157636,82
Município;2806800;ISS;2021;161150,08;161150,08;161150,08;161150,08;161150,08
Município;2806800;ISS;2022;356264,4;356264,4;356264,4;356264,4;356264,4
Município;2806800;ISS;2023;324558,8;324558,8;324558,8;324558,8;324558,8
Município;2806800;ISS;2024;280791,39;280791,39;280791,39;280791,39;280791,39
Município;2806800;ISS;2025;660032,08;660032,08;660032,08;;660032,08
Município;2806909;Cota-Parte ICMS;2019;3043102,46;3043102,46;;3043102,46;3043102,46
Município;2806909;Cota-Parte ICMS;2020;2953566,77;2953566,77;2953566,77;2953566,77;2953566,77
Município;2806909;Cota-Parte ICMS;2021;3590678,98;3590678,98;3590678,98;3590678,98;3590678,98
Município;2806909;Cota-Parte ICMS;2022;3884179,07;3882837,53;3880154,45;3884179,07;3884179,07
Município;2806909;Cota-Parte ICMS;2023;4222320,67;4214271,43;4214271,43;4222320,67;4222320,67
Município;2806909;Cota-Parte ICMS;2024;4754581,53;4746532,29;4746532,29;4754581,53;4754581,53
Município;2806909;Cota-Parte ICMS;2025;6115477,33;6111496,73;6111496,73;6115477,33;6111496,73
Município;2806909;ISS;2019;333089,39;333089,39;;333089,39;333089,39
Município;2806909;ISS;2020;275078,62;275078,62;275078,62;275078,62;275078,62
Município;2806909;ISS;2021;275105,43;275105,43;275105,43;275105,43;275105,43
Município;2806909;ISS;2022;183328,05;183328,05;183328,05;183328,05;183328,05
Município;2806909;ISS;2023;172720,82;172720,82;172720,82;172720,82;172720,82
Município;2806909;ISS;2024;211916,17;211916,17;211916,17;211916,17;211916,17
Município;2806909;ISS;2025;185447,47;185447,47;185447,47;185447,47;185447,47
Município;2806909;LC194;2023;;;;;107512,92
Município;2806909;LC194;2024;;;;;4202,48
Município;2807006;Cota-Parte ICMS;2019;2684697,9;3052814,53;;3052814,53;2684697,9
Município;2807006;Cota-Parte ICMS;2020;2973970,47;2973970,47;2973970,47;2973970,47;2973970,47
Município;2807006;Cota-Parte ICMS;2021;3662651,38;3662651,38;3662651,38;3662651,38;3662651,38
Município;2807006;Cota-Parte ICMS;2022;4086144,35;4086144,35;4086144,35;4086144,35;4086144,35
Município;2807006;Cota-Parte ICMS;2023;4747575,17;4745498,55;4735115,45;4747575,17;4747575,17
Município;2807006;Cota-Parte ICMS;2024;4852101,85;4852101,85;4852101,85;4852101,85;4852101,85
Município;2807006;Cota-Parte ICMS;2025;5580432,05;5580432,05;5580432,05;5580432,05;5580432,05
Município;2807006;ISS;2019;132242,12;153267,88;;153267,88;132242,12
Município;2807006;ISS;2020;157963,61;157963,61;157963,61;157913,61;157963,61
Município;2807006;ISS;2021;213283,58;213283,58;213283,58;213283,58;213283,58
Município;2807006;ISS;2022;114049,14;114049,14;114049,14;114049,14;114049,14
Município;2807006;ISS;2023;152398,09;152398,09;152398,09;152398,09;152398,09
Município;2807006;ISS;2024;178829,23;178829,23;178829,23;178829,23;178829,23
Município;2807006;ISS;2025;156764,32;156764,32;156764,32;156764,32;156764,32
Município;2807105;Cota-Parte ICMS;2019;10945031,95;10945031,95;;10945031,95;10945031,95
Município;2807105;Cota-Parte ICMS;2020;11043589,84;11043589,84;11043589,83;11043589,84;11043589,84
Município;2807105;Cota-Parte ICMS;2021;14951933,46;14951933,46;14951933,46;14951933,46;14951933,46
Município;2807105;Cota-Parte ICMS;2022;13528300,03;13528300,03;13528300,03;13528300,03;13528300,03
Município;2807105;Cota-Parte ICMS;2023;14708103,43;14708103,43;14708103,43;14708103,43;14708103,43
Município;2807105;Cota-Parte ICMS;2024;17096852,66;17096852,66;17096852,66;17096852,66;17096852,66
Município;2807105;Cota-Parte ICMS;2025;19638978,21;19587873,91;19587873,91;19638978,21;19587873,91
Município;2807105;ISS;2019;1975221,58;1975221,58;;1975221,58;1975221,58
Município;2807105;ISS;2020;1851500,34;1851500,34;1851500,34;1851500,34;1851500,34
Município;2807105;ISS;2021;2610569,94;2610569,94;2610569,94;2610569,94;2610569,94
Município;2807105;ISS;2022;6071374,8;6071374,8;6071374,8;6071374,8;6071374,8
Município;2807105;ISS;2023;6153065,95;6153065,95;6153065,95;6153065,95;6153065,95
Município;2807105;ISS;2024;4514955,52;4514955,52;4514955,52;4514955,52;4514955,52
Município;2807105;ISS;2025;4538000,91;4538000,91;4538000,91;4538000,91;4538000,91
Município;2807204;Cota-Parte ICMS;2019;6918844,19;6918844,19;;6918844,19;6918844,19
Município;2807204;Cota-Parte ICMS;2020;5332872,42;5332872,42;5332872,41;5332872,42;5332872,42
Município;2807204;Cota-Parte ICMS;2021;6066707,39;6066707,39;6066707,39;6066707,39;6066707,39
Município;2807204;Cota-Parte ICMS;2022;5620740,26;5620740,26;5620740,26;5620740,26;5620740,26
Município;2807204;Cota-Parte ICMS;2023;5854209,06;5826796,56;5826796,56;5843244,06;5826796,56
Município;2807204;Cota-Parte ICMS;2024;6231265,28;6225782,78;6225782,78;6231265,28;6225782,78
Município;2807204;Cota-Parte ICMS;2025;7368941,17;7356484,67;7356484,67;7368941,17;7356484,67
Município;2807204;ISS;2019;878618,98;878618,98;;878618,98;878618,98
Município;2807204;ISS;2020;656714,97;656714,97;656714,97;656714,97;656714,97
Município;2807204;ISS;2021;845390,5;845390,5;845390,5;845390,5;845390,5
Município;2807204;ISS;2022;1555704,64;1555704,64;1555704,64;1555704,64;1555704,64
Município;2807204;ISS;2023;665458,66;665458,66;665458,66;665458,66;665458,66
Município;2807204;ISS;2024;2183672,17;2183672,17;2183672,17;2183672,17;2183672,17
Município;2807204;ISS;2025;2384748,75;2384748,75;2384748,75;2384748,75;2384748,75
Município;2807303;Cota-Parte ICMS;2019;3028381,51;3028381,51;;3028381,51;3028381,51
Município;2807303;Cota-Parte ICMS;2020;2938337,4;2938337,4;2938337,4;2938337,4;2938337,4
Município;2807303;Cota-Parte ICMS;2021;3588284,65;3588284,65;3588284,65;3588284,65;3588284,65
Município;2807303;Cota-Parte ICMS;2022;3880721,9;3878516,48;3878516,48;3880721,9;3878516,48
Município;2807303;Cota-Parte ICMS;2023;4380776,7;4371955,02;4371955,02;4380776,7;4371955,0200000005
Município;2807303;Cota-Parte ICMS;2024;4590583,19;4590583,19;4590583,19;4590583,19;4590583,19
Município;2807303;Cota-Parte ICMS;2025;3762368,27;3758437,61;3758437,61;3762368,27;3758437,61
Município;2807303;ISS;2019;51429,84;51429,84;;51429,84;51429,84
Município;2807303;ISS;2020;42322,07;42321,07;41582,82;42332,07;42322,07
Município;2807303;ISS;2021;34351,74;34351,74;34351,74;34351,74;34351,74
Município;2807303;ISS;2022;113163,94;113163,94;113163,94;113163,94;113163,94
Município;2807303;ISS;2023;77249,74;77249,74;77249,74;77249,74;77249,74
Município;2807303;ISS;2024;122605,94;122605,94;122605,94;122605,94;122605,94
Município;2807303;ISS;2025;84862,57;84862,57;84862,57;84862,57;84862,57
Município;2807402;Cota-Parte ICMS;2019;8416543,47;8416543,47;;8416543,47;8416543,47
Município;2807402;Cota-Parte ICMS;2020;8217941,73;8217941,73;8217941,73;8217941,73;8217941,73
Município;2807402;Cota-Parte ICMS;2021;10473598,28;10473598,28;10473598,28;10473598,28;10473598,28
Município;2807402;Cota-Parte ICMS;2022;10919149,07;10919149,07;10919149,07;10919149,07;10919149,07
Município;2807402;Cota-Parte ICMS;2023;11602061,74;11602061,74;11602061,74;11602061,74;11602061,74
Município;2807402;Cota-Parte ICMS;2024;12281161,87;12281161,87;12281161,87;12281161,87;12281161,87
Município;2807402;Cota-Parte ICMS;2025;14331687,53;14331687,53;14331687,53;;14331687,53
Município;2807402;ISS;2019;1108065,27;1108065,27;;1108065,27;1108065,27
Município;2807402;ISS;2020;1734803,02;1733286,22;1734803,02;1734803,02;1734803,02
Município;2807402;ISS;2021;5101281,96;2550640,98;2550640,98;2550640,98;5101281,96
Município;2807402;ISS;2022;2792348,46;2792348,46;2792348,46;2792348,46;2792348,46
Município;2807402;ISS;2023;3281829,46;3281829,46;3281829,46;3281829,46;3281829,46
Município;2807402;ISS;2024;4790121,13;4790121,13;4790121,13;4790121,13;4790121,13
Município;2807402;ISS;2025;5479826,76;5479826,76;5479826,76;;5479826,76
Município;2807402;LC194;2024;;;;;11403,16
Município;2807501;Cota-Parte ICMS;2019;3365687,19;3365687,19;;3365687,19;3365687,19
Município;2807501;Cota-Parte ICMS;2020;3251183,34;3251183,34;3251183,34;3251183,34;3251183,34
Município;2807501;Cota-Parte ICMS;2021;3969446,11;3969446,11;3969446,11;3969446,11;3969446,11
Município;2807501;Cota-Parte ICMS;2022;4232890,59;4223638,53;4223638,53;4232890,59;4232890,59
Município;2807501;Cota-Parte ICMS;2023;4715630,1;4697125,98;4697125,98;4715630,1;4697125,9799999995
Município;2807501;Cota-Parte ICMS;2024;5112885,51;5112885,51;5094381,39;5112885,51;5112885,51
Município;2807501;Cota-Parte ICMS;2025;6370149,98;6364548,58;6364548,58;6370149,98;6364548,58
Município;2807501;ISS;2019;217335,5;217335,5;;217335,5;217335,5
Município;2807501;ISS;2020;251236,9;251236,9;251236,9;251236,9;251236,9
Município;2807501;ISS;2021;234793,55;234793,55;234793,55;234793,55;234793,55
